media,zipcode,visits_data
LAREPUBLICA.CAT (P),8014.0,"{'browser_uniques': {'1_Month': '129.663', 'daily_avg': '5.965', 'mon_fri_avg': '6.290', 'sat_sun_avg': '5.030', 'pages_per_visit': '1,65', 'avg_visit_duration': '0:02:15', 'avg_interaction_time': '0:01:33'}, 'visits': {'1_Month': '211.656', 'daily_avg': '6.830', 'mon_fri_avg': '7.168', 'sat_sun_avg': '5.859'}, 'pages': {'1_Month': '348.799', 'daily_avg': '11.252', 'mon_fri_avg': '11.817', 'sat_sun_avg': '9.626'}}"
ELMONCASTELLER.CAT,8014.0,"{'browser_uniques': {'1_Month': '28.938', 'daily_avg': '1.440', 'mon_fri_avg': '1.520', 'sat_sun_avg': '1.211', 'pages_per_visit': '1,78', 'avg_visit_duration': '0:02:02', 'avg_interaction_time': '0:01:40'}, 'visits': {'1_Month': '49.026', 'daily_avg': '1.581', 'mon_fri_avg': '1.667', 'sat_sun_avg': '1.335'}, 'pages': {'1_Month': '87.487', 'daily_avg': '2.822', 'mon_fri_avg': '2.938', 'sat_sun_avg': '2.488'}}"
FESTADIRECTE.CAT,8014.0,"{'browser_uniques': {'1_Month': '228', 'daily_avg': '5', 'mon_fri_avg': '6', 'sat_sun_avg': '3', 'pages_per_visit': '1,65', 'avg_visit_duration': '0:02:17', 'avg_interaction_time': '0:03:07'}, 'visits': {'1_Month': '176', 'daily_avg': '6', 'mon_fri_avg': '7', 'sat_sun_avg': '3'}, 'pages': {'1_Month': '290', 'daily_avg': '9', 'mon_fri_avg': '11', 'sat_sun_avg': '4'}}"
LAREPUBLICA.CAT,8014.0,"{'browser_uniques': {'1_Month': '50.285', 'daily_avg': '2.642', 'mon_fri_avg': '2.731', 'sat_sun_avg': '2.388', 'pages_per_visit': '1,56', 'avg_visit_duration': '0:02:23', 'avg_interaction_time': '0:02:00'}, 'visits': {'1_Month': '99.037', 'daily_avg': '3.195', 'mon_fri_avg': '3.293', 'sat_sun_avg': '2.913'}, 'pages': {'1_Month': '154.224', 'daily_avg': '4.975', 'mon_fri_avg': '5.135', 'sat_sun_avg': '4.514'}}"
LASREPUBLICAS.COM,8014.0,"{'browser_uniques': {'1_Month': '1.624', 'daily_avg': '49', 'mon_fri_avg': '51', 'sat_sun_avg': '44', 'pages_per_visit': '1,61', 'avg_visit_duration': '0:02:06', 'avg_interaction_time': '0:01:37'}, 'visits': {'1_Month': '1.594', 'daily_avg': '51', 'mon_fri_avg': '53', 'sat_sun_avg': '47'}, 'pages': {'1_Month': '2.567', 'daily_avg': '83', 'mon_fri_avg': '86', 'sat_sun_avg': '74'}}"
MESECONOMIA.CAT,8014.0,"{'browser_uniques': {'1_Month': '467', 'daily_avg': '17', 'mon_fri_avg': '18', 'sat_sun_avg': '14', 'pages_per_visit': '1,37', 'avg_visit_duration': '0:01:38', 'avg_interaction_time': '0:00:37'}, 'visits': {'1_Month': '588', 'daily_avg': '19', 'mon_fri_avg': '20', 'sat_sun_avg': '16'}, 'pages': {'1_Month': '804', 'daily_avg': '26', 'mon_fri_avg': '29', 'sat_sun_avg': '18'}}"
SOCPETIT.CAT,8014.0,"{'browser_uniques': {'1_Month': '26.279', 'daily_avg': '994', 'mon_fri_avg': '1.070', 'sat_sun_avg': '777', 'pages_per_visit': '1,86', 'avg_visit_duration': '0:03:26', 'avg_interaction_time': '0:01:35'}, 'visits': {'1_Month': '34.158', 'daily_avg': '1.102', 'mon_fri_avg': '1.185', 'sat_sun_avg': '862'}, 'pages': {'1_Month': '63.686', 'daily_avg': '2.054', 'mon_fri_avg': '2.247', 'sat_sun_avg': '1.502'}}"
TERRITORIRURAL.CAT,8014.0,"{'browser_uniques': {'1_Month': '334', 'daily_avg': '12', 'mon_fri_avg': '13', 'sat_sun_avg': '9', 'pages_per_visit': '2,07', 'avg_visit_duration': '0:02:33', 'avg_interaction_time': '0:00:41'}, 'visits': {'1_Month': '386', 'daily_avg': '12', 'mon_fri_avg': '14', 'sat_sun_avg': '9'}, 'pages': {'1_Month': '798', 'daily_avg': '26', 'mon_fri_avg': '31', 'sat_sun_avg': '11'}}"
EBREDIGITAL.CAT,43500.0,"{'browser_uniques': {'1_Month': '129.439', 'daily_avg': '6.375', 'mon_fri_avg': '6.528', 'sat_sun_avg': '5.935', 'pages_per_visit': '1,36', 'avg_visit_duration': '0:01:53', 'avg_interaction_time': '0:01:27'}, 'visits': {'1_Month': '225.072', 'daily_avg': '7.260', 'mon_fri_avg': '7.566', 'sat_sun_avg': '6.381'}, 'pages': {'1_Month': '306.770', 'daily_avg': '9.896', 'mon_fri_avg': '10.582', 'sat_sun_avg': '7.924'}}"
EBREDIGITAL.CAT - IMAGINARADIO.CAT,43500.0,"{'browser_uniques': {'1_Month': '10.437', 'daily_avg': '430', 'mon_fri_avg': '504', 'sat_sun_avg': '218', 'pages_per_visit': '1,31', 'avg_visit_duration': '0:02:14', 'avg_interaction_time': '0:01:01'}, 'visits': {'1_Month': '15.167', 'daily_avg': '489', 'mon_fri_avg': '576', 'sat_sun_avg': '240'}, 'pages': {'1_Month': '19.852', 'daily_avg': '640', 'mon_fri_avg': '762', 'sat_sun_avg': '290'}}"
EBREDIGITAL.CAT - SETMANARILEBRE.CAT,43500.0,"{'browser_uniques': {'1_Month': '33.269', 'daily_avg': '1.428', 'mon_fri_avg': '1.660', 'sat_sun_avg': '760', 'pages_per_visit': '1,44', 'avg_visit_duration': '0:01:47', 'avg_interaction_time': '0:01:03'}, 'visits': {'1_Month': '51.050', 'daily_avg': '1.647', 'mon_fri_avg': '1.917', 'sat_sun_avg': '871'}, 'pages': {'1_Month': '73.527', 'daily_avg': '2.372', 'mon_fri_avg': '2.757', 'sat_sun_avg': '1.264'}}"
ELMONDELATELE.CAT,8202.0,"{'browser_uniques': {'1_Month': '126.145', 'daily_avg': '5.741', 'mon_fri_avg': '6.017', 'sat_sun_avg': '4.945', 'pages_per_visit': '1,51', 'avg_visit_duration': '0:01:53', 'avg_interaction_time': '0:01:23'}, 'visits': {'1_Month': '197.860', 'daily_avg': '6.383', 'mon_fri_avg': '6.699', 'sat_sun_avg': '5.474'}, 'pages': {'1_Month': '297.916', 'daily_avg': '9.610', 'mon_fri_avg': '10.219', 'sat_sun_avg': '7.859'}}"
SURTDECASA.CAT,43520.0,"{'browser_uniques': {'1_Month': '121.307', 'daily_avg': '5.015', 'mon_fri_avg': '4.345', 'sat_sun_avg': '6.942', 'pages_per_visit': '2,09', 'avg_visit_duration': '0:03:03', 'avg_interaction_time': '0:01:28'}, 'visits': {'1_Month': '176.657', 'daily_avg': '5.699', 'mon_fri_avg': '4.894', 'sat_sun_avg': '8.011'}, 'pages': {'1_Month': '370.049', 'daily_avg': '11.937', 'mon_fri_avg': '10.206', 'sat_sun_avg': '16.915'}}"
LÍNIA COMUNICACIÓ21,8013.0,"{'browser_uniques': {'1_Month': '115.650', 'daily_avg': '4.608', 'mon_fri_avg': '5.203', 'sat_sun_avg': '2.897', 'pages_per_visit': '1,28', 'avg_visit_duration': '0:02:02', 'avg_interaction_time': '0:01:04'}, 'visits': {'1_Month': '156.531', 'daily_avg': '5.113', 'mon_fri_avg': '5.799', 'sat_sun_avg': '3.140'}, 'pages': {'1_Month': '203.332', 'daily_avg': '6.559', 'mon_fri_avg': '7.525', 'sat_sun_avg': '3.781'}}"
COMUNICACIO21.CAT,8013.0,"{'browser_uniques': {'1_Month': '8.947', 'daily_avg': '414', 'mon_fri_avg': '499', 'sat_sun_avg': '181', 'pages_per_visit': '1,47', 'avg_visit_duration': '0:03:13', 'avg_interaction_time': '0:01:30'}, 'visits': {'1_Month': '14.929', 'daily_avg': '498', 'mon_fri_avg': '605', 'sat_sun_avg': '202'}, 'pages': {'1_Month': '21.903', 'daily_avg': '730', 'mon_fri_avg': '898', 'sat_sun_avg': '268'}}"
CULTURA21.CAT,8013.0,"{'browser_uniques': {'1_Month': '2.530', 'daily_avg': '96', 'mon_fri_avg': '108', 'sat_sun_avg': '60', 'pages_per_visit': '1,33', 'avg_visit_duration': '0:02:40', 'avg_interaction_time': '0:00:57'}, 'visits': {'1_Month': '3.380', 'daily_avg': '109', 'mon_fri_avg': '124', 'sat_sun_avg': '67'}, 'pages': {'1_Month': '4.502', 'daily_avg': '145', 'mon_fri_avg': '171', 'sat_sun_avg': '72'}}"
CULTURAB.CAT,8025.0,"{'browser_uniques': {'1_Month': '1.360', 'daily_avg': '56', 'mon_fri_avg': '61', 'sat_sun_avg': '40', 'pages_per_visit': '1,51', 'avg_visit_duration': '0:03:32', 'avg_interaction_time': '0:01:10'}, 'visits': {'1_Month': '2.069', 'daily_avg': '69', 'mon_fri_avg': '77', 'sat_sun_avg': '44'}, 'pages': {'1_Month': '3.120', 'daily_avg': '104', 'mon_fri_avg': '119', 'sat_sun_avg': '55'}}"
ESPAI.MEDIA.CAT,8013.0,"{'browser_uniques': {'1_Month': '1.518', 'daily_avg': '66', 'mon_fri_avg': '80', 'sat_sun_avg': '25', 'pages_per_visit': '1,47', 'avg_visit_duration': '0:03:08', 'avg_interaction_time': '0:01:02'}, 'visits': {'1_Month': '2.567', 'daily_avg': '83', 'mon_fri_avg': '101', 'sat_sun_avg': '31'}, 'pages': {'1_Month': '3.773', 'daily_avg': '122', 'mon_fri_avg': '150', 'sat_sun_avg': '41'}}"
EXTERIOR.CAT,8013.0,"{'browser_uniques': {'1_Month': '10.458', 'daily_avg': '412', 'mon_fri_avg': '472', 'sat_sun_avg': '239', 'pages_per_visit': '1,30', 'avg_visit_duration': '0:02:37', 'avg_interaction_time': '0:01:21'}, 'visits': {'1_Month': '14.718', 'daily_avg': '475', 'mon_fri_avg': '547', 'sat_sun_avg': '266'}, 'pages': {'1_Month': '19.171', 'daily_avg': '618', 'mon_fri_avg': '720', 'sat_sun_avg': '325'}}"
LINIAXARXA.CAT,8013.0,"{'browser_uniques': {'1_Month': '85.219', 'daily_avg': '3.397', 'mon_fri_avg': '3.805', 'sat_sun_avg': '2.226', 'pages_per_visit': '1,25', 'avg_visit_duration': '0:01:52', 'avg_interaction_time': '0:01:07'}, 'visits': {'1_Month': '114.175', 'daily_avg': '3.683', 'mon_fri_avg': '4.128', 'sat_sun_avg': '2.405'}, 'pages': {'1_Month': '142.527', 'daily_avg': '4.598', 'mon_fri_avg': '5.199', 'sat_sun_avg': '2.868'}}"
ORGULL.BARCELONA,8025.0,"{'browser_uniques': {'1_Month': '3.665', 'daily_avg': '137', 'mon_fri_avg': '152', 'sat_sun_avg': '96', 'pages_per_visit': '1,46', 'avg_visit_duration': '0:02:32', 'avg_interaction_time': '0:00:56'}, 'visits': {'1_Month': '4.822', 'daily_avg': '156', 'mon_fri_avg': '175', 'sat_sun_avg': '101'}, 'pages': {'1_Month': '7.021', 'daily_avg': '226', 'mon_fri_avg': '263', 'sat_sun_avg': '121'}}"
ARA.CAT - NUVOL.COM,8001.0,"{'browser_uniques': {'1_Month': '113.554', 'daily_avg': '5.601', 'mon_fri_avg': '5.971', 'sat_sun_avg': '4.537', 'pages_per_visit': '1,39', 'avg_visit_duration': '0:03:01', 'avg_interaction_time': '0:02:22'}, 'visits': {'1_Month': '200.749', 'daily_avg': '6.476', 'mon_fri_avg': '6.931', 'sat_sun_avg': '5.167'}, 'pages': {'1_Month': '278.993', 'daily_avg': '9.000', 'mon_fri_avg': '9.689', 'sat_sun_avg': '7.020'}}"
CATALUNYARELIGIO.CAT - CATALÀ,8025.0,"{'browser_uniques': {'1_Month': '109.857', 'daily_avg': '3.969', 'mon_fri_avg': '4.739', 'sat_sun_avg': '1.755', 'pages_per_visit': '1,16', 'avg_visit_duration': '0:01:38', 'avg_interaction_time': '0:01:02'}, 'visits': {'1_Month': '129.166', 'daily_avg': '4.167', 'mon_fri_avg': '4.975', 'sat_sun_avg': '1.844'}, 'pages': {'1_Month': '149.342', 'daily_avg': '4.817', 'mon_fri_avg': '5.735', 'sat_sun_avg': '2.181'}}"
TOTSANTCUGAT.CAT,8172.0,"{'browser_uniques': {'1_Month': '104.256', 'daily_avg': '5.379', 'mon_fri_avg': '5.773', 'sat_sun_avg': '4.247', 'pages_per_visit': '1,57', 'avg_visit_duration': '0:01:53', 'avg_interaction_time': '0:01:06'}, 'visits': {'1_Month': '194.972', 'daily_avg': '6.289', 'mon_fri_avg': '6.767', 'sat_sun_avg': '4.918'}, 'pages': {'1_Month': '305.229', 'daily_avg': '9.846', 'mon_fri_avg': '10.480', 'sat_sun_avg': '8.024'}}"
REUSDIGITAL.CAT,43201.0,"{'browser_uniques': {'1_Month': '103.948', 'daily_avg': '4.350', 'mon_fri_avg': '4.801', 'sat_sun_avg': '3.052', 'pages_per_visit': '1,29', 'avg_visit_duration': '0:01:42', 'avg_interaction_time': '0:01:17'}, 'visits': {'1_Month': '158.300', 'daily_avg': '5.106', 'mon_fri_avg': '5.615', 'sat_sun_avg': '3.644'}, 'pages': {'1_Month': '204.774', 'daily_avg': '6.606', 'mon_fri_avg': '7.307', 'sat_sun_avg': '4.590'}}"
VIAEMPRESA.CAT - CATALA,8172.0,"{'browser_uniques': {'1_Month': '95.092', 'daily_avg': '4.217', 'mon_fri_avg': '4.712', 'sat_sun_avg': '2.795', 'pages_per_visit': '1,38', 'avg_visit_duration': '0:02:11', 'avg_interaction_time': '0:01:36'}, 'visits': {'1_Month': '146.345', 'daily_avg': '4.721', 'mon_fri_avg': '5.300', 'sat_sun_avg': '3.055'}, 'pages': {'1_Month': '201.740', 'daily_avg': '6.508', 'mon_fri_avg': '7.398', 'sat_sun_avg': '3.947'}}"
DBALEARS.CAT,7001.0,"{'browser_uniques': {'1_Month': '95.038', 'daily_avg': '5.040', 'mon_fri_avg': '5.004', 'sat_sun_avg': '5.143', 'pages_per_visit': '1,45', 'avg_visit_duration': '0:02:25', 'avg_interaction_time': '0:02:08'}, 'visits': {'1_Month': '179.336', 'daily_avg': '5.785', 'mon_fri_avg': '5.776', 'sat_sun_avg': '5.812'}, 'pages': {'1_Month': '259.786', 'daily_avg': '8.380', 'mon_fri_avg': '8.425', 'sat_sun_avg': '8.252'}}"
CAPGROS.COM - CATALA,8302.0,"{'browser_uniques': {'1_Month': '94.858', 'daily_avg': '5.791', 'mon_fri_avg': '6.225', 'sat_sun_avg': '4.543', 'pages_per_visit': '1,59', 'avg_visit_duration': '0:02:02', 'avg_interaction_time': '0:02:02'}, 'visits': {'1_Month': '214.350', 'daily_avg': '6.915', 'mon_fri_avg': '7.486', 'sat_sun_avg': '5.273'}, 'pages': {'1_Month': '339.833', 'daily_avg': '10.962', 'mon_fri_avg': '12.105', 'sat_sun_avg': '7.678'}}"
RADIOSABADELL.FM,8202.0,"{'browser_uniques': {'1_Month': '82.469', 'daily_avg': '3.229', 'mon_fri_avg': '3.369', 'sat_sun_avg': '2.827', 'pages_per_visit': '1,27', 'avg_visit_duration': '0:01:19', 'avg_interaction_time': '0:00:45'}, 'visits': {'1_Month': '124.108', 'daily_avg': '4.003', 'mon_fri_avg': '4.198', 'sat_sun_avg': '3.444'}, 'pages': {'1_Month': '157.695', 'daily_avg': '5.087', 'mon_fri_avg': '5.306', 'sat_sun_avg': '4.458'}}"
AGUAITA.CAT,8202.0,"{'browser_uniques': {'1_Month': '68.640', 'daily_avg': '3.841', 'mon_fri_avg': '4.433', 'sat_sun_avg': '2.139', 'pages_per_visit': '1,38', 'avg_visit_duration': '0:01:40', 'avg_interaction_time': '0:01:25'}, 'visits': {'1_Month': '138.365', 'daily_avg': '4.463', 'mon_fri_avg': '5.177', 'sat_sun_avg': '2.413'}, 'pages': {'1_Month': '190.469', 'daily_avg': '6.144', 'mon_fri_avg': '7.156', 'sat_sun_avg': '3.234'}}"
EIXDIARI.CAT,8800.0,"{'browser_uniques': {'1_Month': '66.165', 'daily_avg': '3.834', 'mon_fri_avg': '4.069', 'sat_sun_avg': '3.159', 'pages_per_visit': '1,81', 'avg_visit_duration': '0:02:32', 'avg_interaction_time': '0:01:53'}, 'visits': {'1_Month': '142.319', 'daily_avg': '4.591', 'mon_fri_avg': '4.895', 'sat_sun_avg': '3.716'}, 'pages': {'1_Month': '258.246', 'daily_avg': '8.331', 'mon_fri_avg': '8.933', 'sat_sun_avg': '6.598'}}"
DIRECTA.CAT,8028.0,"{'browser_uniques': {'1_Month': '64.774', 'daily_avg': '2.654', 'mon_fri_avg': '2.711', 'sat_sun_avg': '2.492', 'pages_per_visit': '1,36', 'avg_visit_duration': '0:01:57', 'avg_interaction_time': '0:01:08'}, 'visits': {'1_Month': '91.939', 'daily_avg': '2.966', 'mon_fri_avg': '3.057', 'sat_sun_avg': '2.703'}, 'pages': {'1_Month': '125.047', 'daily_avg': '4.034', 'mon_fri_avg': '4.233', 'sat_sun_avg': '3.462'}}"
FESTACATALUNYA.CAT,8711.0,"{'browser_uniques': {'1_Month': '60.465', 'daily_avg': '2.481', 'mon_fri_avg': '2.064', 'sat_sun_avg': '3.680', 'pages_per_visit': '3,09', 'avg_visit_duration': '0:03:03', 'avg_interaction_time': '0:01:31'}, 'visits': {'1_Month': '86.448', 'daily_avg': '2.789', 'mon_fri_avg': '2.309', 'sat_sun_avg': '4.168'}, 'pages': {'1_Month': '267.118', 'daily_avg': '8.617', 'mon_fri_avg': '7.383', 'sat_sun_avg': '12.163'}}"
ELTRIANGLE.EU - CATALA,8029.0,"{'browser_uniques': {'1_Month': '55.847', 'daily_avg': '2.523', 'mon_fri_avg': '2.723', 'sat_sun_avg': '1.948', 'pages_per_visit': '1,61', 'avg_visit_duration': '0:01:59', 'avg_interaction_time': '0:01:45'}, 'visits': {'1_Month': '86.601', 'daily_avg': '2.794', 'mon_fri_avg': '3.013', 'sat_sun_avg': '2.161'}, 'pages': {'1_Month': '139.360', 'daily_avg': '4.495', 'mon_fri_avg': '4.874', 'sat_sun_avg': '3.406'}}"
ARA.CAT - ARA.AD,8015.0,"{'browser_uniques': {'1_Month': '55.004', 'daily_avg': '3.155', 'mon_fri_avg': '3.361', 'sat_sun_avg': '2.565', 'pages_per_visit': '1,33', 'avg_visit_duration': '0:01:36', 'avg_interaction_time': '0:01:26'}, 'visits': {'1_Month': '112.697', 'daily_avg': '3.635', 'mon_fri_avg': '3.879', 'sat_sun_avg': '2.934'}, 'pages': {'1_Month': '150.431', 'daily_avg': '4.853', 'mon_fri_avg': '5.175', 'sat_sun_avg': '3.926'}}"
ELCRITIC.CAT,8010.0,"{'browser_uniques': {'1_Month': '54.864', 'daily_avg': '2.225', 'mon_fri_avg': '2.473', 'sat_sun_avg': '1.511', 'pages_per_visit': '1,83', 'avg_visit_duration': '0:05:04', 'avg_interaction_time': '0:02:20'}, 'visits': {'1_Month': '80.029', 'daily_avg': '2.582', 'mon_fri_avg': '2.881', 'sat_sun_avg': '1.722'}, 'pages': {'1_Month': '146.647', 'daily_avg': '4.731', 'mon_fri_avg': '5.263', 'sat_sun_avg': '3.201'}}"
ADOLESCENTS.CAT,8500.0,"{'browser_uniques': {'1_Month': '54.116', 'daily_avg': '2.547', 'mon_fri_avg': '2.655', 'sat_sun_avg': '2.234', 'pages_per_visit': '2,10', 'avg_visit_duration': '0:01:17', 'avg_interaction_time': '-'}, 'visits': {'1_Month': '88.591', 'daily_avg': '2.858', 'mon_fri_avg': '2.978', 'sat_sun_avg': '2.512'}, 'pages': {'1_Month': '186.217', 'daily_avg': '6.007', 'mon_fri_avg': '6.206', 'sat_sun_avg': '5.436'}}"
PALLARSDIGITAL.CAT,25620.0,"{'browser_uniques': {'1_Month': '53.059', 'daily_avg': '3.172', 'mon_fri_avg': '3.436', 'sat_sun_avg': '2.412', 'pages_per_visit': '1,55', 'avg_visit_duration': '0:02:05', 'avg_interaction_time': '0:02:24'}, 'visits': {'1_Month': '115.826', 'daily_avg': '3.736', 'mon_fri_avg': '4.066', 'sat_sun_avg': '2.789'}, 'pages': {'1_Month': '179.125', 'daily_avg': '5.778', 'mon_fri_avg': '6.384', 'sat_sun_avg': '4.038'}}"
AQUIBERGUEDA.CAT,8600.0,"{'browser_uniques': {'1_Month': '52.203', 'daily_avg': '2.573', 'mon_fri_avg': '2.904', 'sat_sun_avg': '1.620', 'pages_per_visit': '1,24', 'avg_visit_duration': '0:01:53', 'avg_interaction_time': '0:01:27'}, 'visits': {'1_Month': '89.448', 'daily_avg': '2.885', 'mon_fri_avg': '3.243', 'sat_sun_avg': '1.859'}, 'pages': {'1_Month': '111.229', 'daily_avg': '3.588', 'mon_fri_avg': '3.992', 'sat_sun_avg': '2.425'}}"
ENDERROCK.CAT,8008.0,"{'browser_uniques': {'1_Month': '48.187', 'daily_avg': '1.877', 'mon_fri_avg': '1.934', 'sat_sun_avg': '1.713', 'pages_per_visit': '1,67', 'avg_visit_duration': '0:02:12', 'avg_interaction_time': '0:00:16'}, 'visits': {'1_Month': '64.554', 'daily_avg': '2.082', 'mon_fri_avg': '2.154', 'sat_sun_avg': '1.876'}, 'pages': {'1_Month': '107.580', 'daily_avg': '3.470', 'mon_fri_avg': '3.622', 'sat_sun_avg': '3.034'}}"
ENDERROCK.CAT - EDR,8008.0,"{'browser_uniques': {'1_Month': '1.135', 'daily_avg': '43', 'mon_fri_avg': '39', 'sat_sun_avg': '58', 'pages_per_visit': '3,03', 'avg_visit_duration': '0:02:43', 'avg_interaction_time': '0:00:17'}, 'visits': {'1_Month': '1.490', 'daily_avg': '48', 'mon_fri_avg': '43', 'sat_sun_avg': '63'}, 'pages': {'1_Month': '4.512', 'daily_avg': '146', 'mon_fri_avg': '148', 'sat_sun_avg': '137'}}"
FIRESCATALANES.CAT,8750.0,"{'browser_uniques': {'1_Month': '47.020', 'daily_avg': '1.693', 'mon_fri_avg': '1.285', 'sat_sun_avg': '2.866', 'pages_per_visit': '1,50', 'avg_visit_duration': '0:01:49', 'avg_interaction_time': '0:01:07'}, 'visits': {'1_Month': '56.903', 'daily_avg': '1.836', 'mon_fri_avg': '1.399', 'sat_sun_avg': '3.090'}, 'pages': {'1_Month': '85.596', 'daily_avg': '2.761', 'mon_fri_avg': '2.191', 'sat_sun_avg': '4.402'}}"
VEUANOIA.CAT,8700.0,"{'browser_uniques': {'1_Month': '45.180', 'daily_avg': '2.371', 'mon_fri_avg': '2.593', 'sat_sun_avg': '1.731', 'pages_per_visit': '1,43', 'avg_visit_duration': '0:01:51', 'avg_interaction_time': '0:01:38'}, 'visits': {'1_Month': '82.475', 'daily_avg': '2.660', 'mon_fri_avg': '2.905', 'sat_sun_avg': '1.956'}, 'pages': {'1_Month': '117.700', 'daily_avg': '3.797', 'mon_fri_avg': '4.123', 'sat_sun_avg': '2.859'}}"
CATALUNYAPRESS.CAT- CATALÀ,8007.0,"{'browser_uniques': {'1_Month': '44.633', 'daily_avg': '1.815', 'mon_fri_avg': '2.049', 'sat_sun_avg': '1.142', 'pages_per_visit': '1,13', 'avg_visit_duration': '0:02:01', 'avg_interaction_time': '0:00:42'}, 'visits': {'1_Month': '70.262', 'daily_avg': '2.267', 'mon_fri_avg': '2.592', 'sat_sun_avg': '1.332'}, 'pages': {'1_Month': '79.593', 'daily_avg': '2.568', 'mon_fri_avg': '2.958', 'sat_sun_avg': '1.445'}}"
ELTEMPS.CAT,46001.0,"{'browser_uniques': {'1_Month': '41.473', 'daily_avg': '1.838', 'mon_fri_avg': '1.863', 'sat_sun_avg': '1.765', 'pages_per_visit': '1,55', 'avg_visit_duration': '0:03:50', 'avg_interaction_time': '0:03:00'}, 'visits': {'1_Month': '66.795', 'daily_avg': '2.155', 'mon_fri_avg': '2.194', 'sat_sun_avg': '2.043'}, 'pages': {'1_Month': '103.678', 'daily_avg': '3.344', 'mon_fri_avg': '3.468', 'sat_sun_avg': '2.990'}}"
CUGAT.CAT,8172.0,"{'browser_uniques': {'1_Month': '40.904', 'daily_avg': '1.951', 'mon_fri_avg': '2.093', 'sat_sun_avg': '1.542', 'pages_per_visit': '1,76', 'avg_visit_duration': '0:03:05', 'avg_interaction_time': '0:01:30'}, 'visits': {'1_Month': '73.455', 'daily_avg': '2.370', 'mon_fri_avg': '2.570', 'sat_sun_avg': '1.792'}, 'pages': {'1_Month': '128.925', 'daily_avg': '4.159', 'mon_fri_avg': '4.606', 'sat_sun_avg': '2.874'}}"
LAMANYANA.CAT,25004.0,"{'browser_uniques': {'1_Month': '39.564', 'daily_avg': '2.409', 'mon_fri_avg': '2.303', 'sat_sun_avg': '2.713', 'pages_per_visit': '1,65', 'avg_visit_duration': '0:02:12', 'avg_interaction_time': '0:02:07'}, 'visits': {'1_Month': '86.427', 'daily_avg': '2.788', 'mon_fri_avg': '2.691', 'sat_sun_avg': '3.068'}, 'pages': {'1_Month': '142.762', 'daily_avg': '4.605', 'mon_fri_avg': '4.540', 'sat_sun_avg': '4.792'}}"
TOTRUBI.CAT,8172.0,"{'browser_uniques': {'1_Month': '35.099', 'daily_avg': '1.814', 'mon_fri_avg': '2.019', 'sat_sun_avg': '1.226', 'pages_per_visit': '1,43', 'avg_visit_duration': '0:01:35', 'avg_interaction_time': '0:01:05'}, 'visits': {'1_Month': '64.926', 'daily_avg': '2.094', 'mon_fri_avg': '2.340', 'sat_sun_avg': '1.389'}, 'pages': {'1_Month': '92.737', 'daily_avg': '2.992', 'mon_fri_avg': '3.302', 'sat_sun_avg': '2.100'}}"
REVISTACAMBRILS.CAT,43850.0,"{'browser_uniques': {'1_Month': '34.400', 'daily_avg': '2.060', 'mon_fri_avg': '2.177', 'sat_sun_avg': '1.725', 'pages_per_visit': '1,83', 'avg_visit_duration': '0:02:22', 'avg_interaction_time': '0:02:43'}, 'visits': {'1_Month': '77.868', 'daily_avg': '2.512', 'mon_fri_avg': '2.669', 'sat_sun_avg': '2.059'}, 'pages': {'1_Month': '142.432', 'daily_avg': '4.595', 'mon_fri_avg': '4.965', 'sat_sun_avg': '3.531'}}"
LAPREMSADELBAIX.ES,8940.0,"{'browser_uniques': {'1_Month': '28.536', 'daily_avg': '1.111', 'mon_fri_avg': '1.223', 'sat_sun_avg': '792', 'pages_per_visit': '1,28', 'avg_visit_duration': '0:01:23', 'avg_interaction_time': '0:00:51'}, 'visits': {'1_Month': '36.655', 'daily_avg': '1.182', 'mon_fri_avg': '1.307', 'sat_sun_avg': '826'}, 'pages': {'1_Month': '47.055', 'daily_avg': '1.518', 'mon_fri_avg': '1.695', 'sat_sun_avg': '1.010'}}"
ELPERIÒDIC.AD,,"{'browser_uniques': {'1_Month': '27.073', 'daily_avg': '1.422', 'mon_fri_avg': '1.483', 'sat_sun_avg': '1.246', 'pages_per_visit': '1,72', 'avg_visit_duration': '0:02:58', 'avg_interaction_time': '0:02:09'}, 'visits': {'1_Month': '50.784', 'daily_avg': '1.638', 'mon_fri_avg': '1.732', 'sat_sun_avg': '1.369'}, 'pages': {'1_Month': '87.203', 'daily_avg': '2.813', 'mon_fri_avg': '3.062', 'sat_sun_avg': '2.096'}}"
DIARIEDUCACIO.CAT,8029.0,"{'browser_uniques': {'1_Month': '25.319', 'daily_avg': '1.014', 'mon_fri_avg': '1.110', 'sat_sun_avg': '738', 'pages_per_visit': '1,43', 'avg_visit_duration': '0:03:28', 'avg_interaction_time': '0:01:39'}, 'visits': {'1_Month': '36.752', 'daily_avg': '1.186', 'mon_fri_avg': '1.308', 'sat_sun_avg': '833'}, 'pages': {'1_Month': '52.412', 'daily_avg': '1.691', 'mon_fri_avg': '1.764', 'sat_sun_avg': '1.479'}}"
