ID,Origin,media,url,zipcode_iber,zipcode_cac,zipcode_ojd,zipcode_amic
1589,OJD,marinaalta,marinaalta.es,,,3700.0,
1590,OJD,monover,monover.com,,,3640.0,
1591,OJD,nosaltreslaveu,nosaltreslaveu.cat,,,8221.0,
1592,OJD,nostresport,nostresport.com,,,46019.0,
1593,OJD,noticiascv,noticiascv.com,,,46010.0,
1594,OJD,officialpress,officialpress.es,,,46185.0,
1595,OJD,pagina66,pagina66.com,,,3801.0,
1596,OJD,portaldexativa,portaldexativa.es,,,46800.0,
1597,OJD,proximiatv,proximiatv.com,,,46005.0,
1598,OJD,radiobanda,radiobanda.com,,,46869.0,
1599,OJD,radioesport914,radioesport914.com,,,46015.0,
1600,OJD,radiolitoral,radiolitoral.com,,,3720.0,
1601,OJD,revistauala,revistauala.com,,,3690.0,
1602,OJD,teleelx,teleelx.es,,,3202.0,
1603,OJD,teuladamorairadigital,teuladamorairadigital.es,,,3725.0,
1604,OJD,tv-a,tv-a.es,,,3420.0,
1605,OJD,valenciabase,valenciabase.com,,,12560.0,
1606,OJD,valenciabonita,valenciabonita.es,,,46970.0,
1607,OJD,valenciacity,valenciacity.es,,,46005.0,
1608,OJD,valenciadiari,valenciadiari.com,,,46007.0,
1609,OJD,valencianews,valencianews.es,,,46004.0,
1610,OJD,valencianoticias,valencianoticias.com,,,46130.0,
1611,OJD,valenciaplaza,valenciaplaza.com,,,46002.0,
1612,OJD,vila-realinformacio,vila-realinformacio.com,,,12004.0,
1613,OJD,viuvalencia,viuvalencia.com,,,46017.0,
1614,OJD,xabiaaldia,xabiaaldia.com,,,3725.0,
1615,OJD,artsmallorca,artsmallorca.com,,,7184.0,
1616,OJD,baleares-sinfronteras,baleares-sinfronteras.com,,,7002.0,
1617,OJD,canal4diario,canal4diario.com,,,7121.0,07121
1618,OJD,cronicabalear,cronicabalear.es,,,7004.0,
1619,OJD,diariodeibiza,diariodeibiza.es,,,7800.0,
1620,OJD,diariodemarratxi,diariodemarratxi.com,,,7009.0,
1621,OJD,economiademallorca,economiademallorca.com,,,30100.0,
1622,OJD,eldiario,eldiario.es - illes balears,,,28028.0,
1623,OJD,europapress,europapress.es - illes balears,,,28046.0,
1624,OJD,futboldesdemallorca,futboldesdemallorca.com,,,7006.0,
1625,OJD,gacetanautica,gacetanautica.es,,,7009.0,
1626,OJD,majorcadailybulletin,majorcadailybulletin.com,,,7011.0,
1627,OJD,mallorcaconfidencial,mallorcaconfidencial.com,,,7013.0,
1628,OJD,mallorcamagazin,mallorcamagazin.com,,,7011.0,
1629,OJD,mallorcazeitung,mallorcazeitung.es,,,7006.0,
1630,OJD,manacornoticias,manacornoticias.com,,,7500.0,
1631,OJD,okdiario,okdiario.com - okbaleares,,,28033.0,
1632,OJD,pasionporelmar,pasionporelmar.com,,,7005.0,
1633,OJD,periodicodeibiza,periodicodeibiza.es,,,7800.0,
1634,OJD,rac1,rac1.cat,,,8036.0,
1635,OJD,elnacional,elnacional.cat - català,,,8029.0,
1636,OJD,grup elmon,grup elmon.cat,,,8221.0,
1637,OJD,beteve,beteve.cat,,,8018.0,
1638,OJD,e-noticies - e-noticies,e-noticies - e-noticies.cat,,,8025.0,
1639,OJD,regió7,regió7.cat,,,8243.0,
1640,OJD,catalunyadiari,catalunyadiari.com,,,8006.0,
1641,OJD,grup racocatala (p),grup racocatala (p),,,8010.0,
1642,OJD,emporda,emporda.info,,,17600.0,17600
1643,OJD,elperiodico,elperiodico.cat,,,8908.0,
1644,OJD,som,som,,,8020.0,
1645,OJD,línia comunicació21,línia comunicació21,,,8013.0,
1646,OJD,catalunyareligio,catalunyareligio.cat - català,,,8025.0,
1647,OJD,radiosabadell,radiosabadell.fm,,,8202.0,
1648,OJD,monesport,monesport.cat,,,8221.0,
1649,OJD,liniaxarxa,liniaxarxa.cat,,,8013.0,
1650,OJD,cugat,cugat.cat,,,8172.0,
1651,OJD,eltriangle,eltriangle.eu - catala,,,8029.0,
1652,OJD,firescatalanes,firescatalanes.cat,,,8750.0,
1653,OJD,viumolinsderei,viumolinsderei.com,,,8750.0,
1654,OJD,elperiòdic,elperiòdic.ad,,,,
1655,OJD,viurealspirineus,viurealspirineus.cat,,,25700.0,
1656,OJD,junior-report,junior-report.cat,,,8010.0,08010
1657,OJD,thenewbarcelonapost,thenewbarcelonapost.cat - catala,,,8008.0,
1658,OJD,petitsapiens,petitsapiens.cat,,,8020.0,
1660,OJD,novatarrega,novatarrega.cat,,,25300.0,
1661,OJD,orgull,orgull.barcelona,,,8025.0,
1662,OJD,pirineustv,pirineustv.cat,,,25700.0,
1663,OJD,ràdio ciutat de tarragona,ràdio ciutat de tarragona,,,43005.0,
1664,OJD,pirineusdigital,pirineusdigital.cat,,,25700.0,
1665,OJD,culturab,culturab.cat,,,8025.0,
1667,OJD,aldia,aldia.cat,,,8015.0,
1668,OJD,sommontornes,sommontornes.cat,,,8020.0,
1669,OJD,plaurgelltv,plaurgelltv.cat,,,25007.0,
1672,OJD,garriguestv,garriguestv.cat,,,25007.0,
1673,OJD,sommontmelo,sommontmelo.cat,,,8020.0,
1674,OJD,amic,amic,,,8007.0,
1675,OJD,segarratv,segarratv.cat,,,25007.0,
1676,OJD,amicficcions,amicficcions.cat,,,8007.0,
1677,OJD,segriatv,segriatv.cat,,,25007.0,
1678,OJD,nogueratv,nogueratv.cat,,,25007.0,
1679,OJD,baix camp radio,baix camp radio,,,43005.0,
1680,OJD,ebreexperience,ebreexperience.com,,,43007.0,
1681,OJD,radiovalira,radiovalira.ad,,,25700.0,
1682,OJD,urgelltv,urgelltv.cat,,,25007.0,
1683,OJD,21radio,21radio.cat,,,3500.0,
1684,OJD,aue,aue.cat,,,25007.0,
1685,OJD,fembase,fembase.cat,,,25001.0,
1686,OJD,amicib,amicib.media,,,8007.0,
