ID,Origin,media,url,zipcode,lat,lon,poblacion,provincia,comunidad autonoma,comarca
1657,OJD,thenewbarcelonapost,thenewbarcelonapost.cat - catala,08008,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1658,OJD,petitsapiens,petitsapiens.cat,08020,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1660,OJD,novatarrega,novatarrega.cat,25300,1139354290.0,41646584520.0,Tàrrega,Lleida,Cataluña,Urgell
1661,OJD,orgull,orgull.barcelona,08025,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1662,OJD,pirineustv,pirineustv.cat,25700,1461979470.0,42357708850.0,La Seu d'Urgell,Lleida,Cataluña,Alt Urgell
1663,OJD,ràdio ciutat de tarragona,ràdio ciutat de tarragona,43005,1258421900.0,41119102870.0,Tarragona,Tarragona,Cataluña,Tarragonès
1664,OJD,pirineusdigital,pirineusdigital.cat,25700,1461979470.0,42357708850.0,La Seu d'Urgell,Lleida,Cataluña,Alt Urgell
1665,OJD,culturab,culturab.cat,08025,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1667,OJD,aldia,aldia.cat,08015,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1668,OJD,sommontornes,sommontornes.cat,08020,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1669,OJD,plaurgelltv,plaurgelltv.cat,25007,0.62061934,41615273550.0,Lleida,Lleida,Cataluña,Segrià
1672,OJD,garriguestv,garriguestv.cat,25007,0.62061934,41615273550.0,Lleida,Lleida,Cataluña,Segrià
1673,OJD,sommontmelo,sommontmelo.cat,08020,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1674,OJD,amic,amic,08007,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1675,OJD,segarratv,segarratv.cat,25007,0.62061934,41615273550.0,Lleida,Lleida,Cataluña,Segrià
1676,OJD,amicficcions,amicficcions.cat,08007,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
1677,OJD,segriatv,segriatv.cat,25007,0.62061934,41615273550.0,Lleida,Lleida,Cataluña,Segrià
1678,OJD,nogueratv,nogueratv.cat,25007,0.62061934,41615273550.0,Lleida,Lleida,Cataluña,Segrià
1679,OJD,baix camp radio,baix camp radio,43005,1258421900.0,41119102870.0,Tarragona,Tarragona,Cataluña,Tarragonès
1680,OJD,ebreexperience,ebreexperience.com,43007,1258421900.0,41119102870.0,Tarragona,Tarragona,Cataluña,Tarragonès
1681,OJD,radiovalira,radiovalira.ad,25700,1461979470.0,42357708850.0,La Seu d'Urgell,Lleida,Cataluña,Alt Urgell
1682,OJD,urgelltv,urgelltv.cat,25007,0.62061934,41615273550.0,Lleida,Lleida,Cataluña,Segrià
1683,OJD,21radio,21radio.cat,03500,,,,,,
1684,OJD,aue,aue.cat,25007,0.62061934,41615273550.0,Lleida,Lleida,Cataluña,Segrià
1685,OJD,fembase,fembase.cat,25001,0.62061934,41615273550.0,Lleida,Lleida,Cataluña,Segrià
1686,OJD,amicib,amicib.media,08007,2176349270.0,41384246640.0,Barcelona,Barcelona,Cataluña,Barcelonès
