ID,Origin,media,url,zipcode,comarca,provincia,comunidad autonoma
767,"AMIC, Iberfier, CAC",montpeità,,08950,Baix Llobregat,Barcelona,Cataluña
767,"AMIC, Iberfier, CAC",montpeità,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
767,"AMIC, Iberfier, CAC",montpeità,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
767,"AMIC, Iberfier, CAC",montpeità,,25740,Noguera,Lleida,Cataluña
767,"AMIC, Iberfier, CAC",montpeità,,25670,Noguera,Lleida,Cataluña
767,"AMIC, Iberfier, CAC",montpeità,,25141,Pla d'Urgell,Lleida,Cataluña
779,"AMIC, Iberfier, CAC",regió 7,,25140,Garrigues,Lleida,Cataluña
779,"AMIC, Iberfier, CAC",regió 7,,43786,Terra Alta,Tarragona,Cataluña
779,"AMIC, Iberfier, CAC",regió 7,,25250,Urgell,Lleida,Cataluña
779,"AMIC, Iberfier, CAC",regió 7,,17867,Ripollès,Girona,Cataluña
779,"AMIC, Iberfier, CAC",regió 7,,08261,Bages,Barcelona,Cataluña
779,"AMIC, Iberfier, CAC",regió 7,,08758,Baix Llobregat,Barcelona,Cataluña
779,"AMIC, Iberfier, CAC",regió 7,,08950,Baix Llobregat,Barcelona,Cataluña
779,"AMIC, Iberfier, CAC",regió 7,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
779,"AMIC, Iberfier, CAC",regió 7,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
779,"AMIC, Iberfier, CAC",regió 7,,25740,Noguera,Lleida,Cataluña
779,"AMIC, Iberfier, CAC",regió 7,,25670,Noguera,Lleida,Cataluña
779,"AMIC, Iberfier, CAC",regió 7,,25141,Pla d'Urgell,Lleida,Cataluña
791,"AMIC, Iberfier, CAC",revista cambrils,,25140,Garrigues,Lleida,Cataluña
791,"AMIC, Iberfier, CAC",revista cambrils,,43786,Terra Alta,Tarragona,Cataluña
791,"AMIC, Iberfier, CAC",revista cambrils,,25250,Urgell,Lleida,Cataluña
791,"AMIC, Iberfier, CAC",revista cambrils,,17867,Ripollès,Girona,Cataluña
791,"AMIC, Iberfier, CAC",revista cambrils,,08261,Bages,Barcelona,Cataluña
791,"AMIC, Iberfier, CAC",revista cambrils,,08758,Baix Llobregat,Barcelona,Cataluña
791,"AMIC, Iberfier, CAC",revista cambrils,,08950,Baix Llobregat,Barcelona,Cataluña
791,"AMIC, Iberfier, CAC",revista cambrils,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
791,"AMIC, Iberfier, CAC",revista cambrils,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
791,"AMIC, Iberfier, CAC",revista cambrils,,25740,Noguera,Lleida,Cataluña
791,"AMIC, Iberfier, CAC",revista cambrils,,25670,Noguera,Lleida,Cataluña
791,"AMIC, Iberfier, CAC",revista cambrils,,25141,Pla d'Urgell,Lleida,Cataluña
803,"AMIC, Iberfier, CAC",sa veu,,25140,Garrigues,Lleida,Cataluña
803,"AMIC, Iberfier, CAC",sa veu,,43786,Terra Alta,Tarragona,Cataluña
803,"AMIC, Iberfier, CAC",sa veu,,25250,Urgell,Lleida,Cataluña
803,"AMIC, Iberfier, CAC",sa veu,,17867,Ripollès,Girona,Cataluña
803,"AMIC, Iberfier, CAC",sa veu,,08261,Bages,Barcelona,Cataluña
803,"AMIC, Iberfier, CAC",sa veu,,08758,Baix Llobregat,Barcelona,Cataluña
803,"AMIC, Iberfier, CAC",sa veu,,08950,Baix Llobregat,Barcelona,Cataluña
803,"AMIC, Iberfier, CAC",sa veu,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
803,"AMIC, Iberfier, CAC",sa veu,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
803,"AMIC, Iberfier, CAC",sa veu,,25740,Noguera,Lleida,Cataluña
803,"AMIC, Iberfier, CAC",sa veu,,25670,Noguera,Lleida,Cataluña
803,"AMIC, Iberfier, CAC",sa veu,,25141,Pla d'Urgell,Lleida,Cataluña
815,"AMIC, CAC",20 minutos barcelona,,25140,Garrigues,Lleida,Cataluña
815,"AMIC, CAC",20 minutos barcelona,,43786,Terra Alta,Tarragona,Cataluña
815,"AMIC, CAC",20 minutos barcelona,,25250,Urgell,Lleida,Cataluña
815,"AMIC, CAC",20 minutos barcelona,,17867,Ripollès,Girona,Cataluña
815,"AMIC, CAC",20 minutos barcelona,,08261,Bages,Barcelona,Cataluña
815,"AMIC, CAC",20 minutos barcelona,,08758,Baix Llobregat,Barcelona,Cataluña
815,"AMIC, CAC",20 minutos barcelona,,08950,Baix Llobregat,Barcelona,Cataluña
815,"AMIC, CAC",20 minutos barcelona,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
815,"AMIC, CAC",20 minutos barcelona,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
815,"AMIC, CAC",20 minutos barcelona,,25740,Noguera,Lleida,Cataluña
815,"AMIC, CAC",20 minutos barcelona,,25670,Noguera,Lleida,Cataluña
815,"AMIC, CAC",20 minutos barcelona,,25141,Pla d'Urgell,Lleida,Cataluña
827,"AMIC, CAC",capgròs mataró i maresme,,25140,Garrigues,Lleida,Cataluña
827,"AMIC, CAC",capgròs mataró i maresme,,43786,Terra Alta,Tarragona,Cataluña
827,"AMIC, CAC",capgròs mataró i maresme,,25250,Urgell,Lleida,Cataluña
827,"AMIC, CAC",capgròs mataró i maresme,,17867,Ripollès,Girona,Cataluña
827,"AMIC, CAC",capgròs mataró i maresme,,08261,Bages,Barcelona,Cataluña
827,"AMIC, CAC",capgròs mataró i maresme,,08758,Baix Llobregat,Barcelona,Cataluña
827,"AMIC, CAC",capgròs mataró i maresme,,08950,Baix Llobregat,Barcelona,Cataluña
827,"AMIC, CAC",capgròs mataró i maresme,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
827,"AMIC, CAC",capgròs mataró i maresme,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
827,"AMIC, CAC",capgròs mataró i maresme,,25740,Noguera,Lleida,Cataluña
827,"AMIC, CAC",capgròs mataró i maresme,,25670,Noguera,Lleida,Cataluña
827,"AMIC, CAC",capgròs mataró i maresme,,25141,Pla d'Urgell,Lleida,Cataluña
839,"AMIC, CAC",el nostre banyeres,,25140,Garrigues,Lleida,Cataluña
839,"AMIC, CAC",el nostre banyeres,,43786,Terra Alta,Tarragona,Cataluña
839,"AMIC, CAC",el nostre banyeres,,25250,Urgell,Lleida,Cataluña
839,"AMIC, CAC",el nostre banyeres,,17867,Ripollès,Girona,Cataluña
839,"AMIC, CAC",el nostre banyeres,,08261,Bages,Barcelona,Cataluña
839,"AMIC, CAC",el nostre banyeres,,08758,Baix Llobregat,Barcelona,Cataluña
839,"AMIC, CAC",el nostre banyeres,,08950,Baix Llobregat,Barcelona,Cataluña
839,"AMIC, CAC",el nostre banyeres,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
839,"AMIC, CAC",el nostre banyeres,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
839,"AMIC, CAC",el nostre banyeres,,25740,Noguera,Lleida,Cataluña
839,"AMIC, CAC",el nostre banyeres,,25670,Noguera,Lleida,Cataluña
839,"AMIC, CAC",el nostre banyeres,,25141,Pla d'Urgell,Lleida,Cataluña
851,"AMIC, CAC",diari més tarragona reus i costa daurada,,25140,Garrigues,Lleida,Cataluña
851,"AMIC, CAC",diari més tarragona reus i costa daurada,,43786,Terra Alta,Tarragona,Cataluña
851,"AMIC, CAC",diari més tarragona reus i costa daurada,,25250,Urgell,Lleida,Cataluña
851,"AMIC, CAC",diari més tarragona reus i costa daurada,,17867,Ripollès,Girona,Cataluña
851,"AMIC, CAC",diari més tarragona reus i costa daurada,,08261,Bages,Barcelona,Cataluña
851,"AMIC, CAC",diari més tarragona reus i costa daurada,,08758,Baix Llobregat,Barcelona,Cataluña
851,"AMIC, CAC",diari més tarragona reus i costa daurada,,08950,Baix Llobregat,Barcelona,Cataluña
851,"AMIC, CAC",diari més tarragona reus i costa daurada,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
851,"AMIC, CAC",diari més tarragona reus i costa daurada,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
851,"AMIC, CAC",diari més tarragona reus i costa daurada,,25740,Noguera,Lleida,Cataluña
851,"AMIC, CAC",diari més tarragona reus i costa daurada,,25670,Noguera,Lleida,Cataluña
851,"AMIC, CAC",diari més tarragona reus i costa daurada,,25141,Pla d'Urgell,Lleida,Cataluña
863,"AMIC, CAC",el mirall.net,,25140,Garrigues,Lleida,Cataluña
863,"AMIC, CAC",el mirall.net,,43786,Terra Alta,Tarragona,Cataluña
863,"AMIC, CAC",el mirall.net,,25250,Urgell,Lleida,Cataluña
863,"AMIC, CAC",el mirall.net,,17867,Ripollès,Girona,Cataluña
863,"AMIC, CAC",el mirall.net,,08261,Bages,Barcelona,Cataluña
863,"AMIC, CAC",el mirall.net,,08758,Baix Llobregat,Barcelona,Cataluña
863,"AMIC, CAC",el mirall.net,,08950,Baix Llobregat,Barcelona,Cataluña
863,"AMIC, CAC",el mirall.net,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
863,"AMIC, CAC",el mirall.net,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
863,"AMIC, CAC",el mirall.net,,25740,Noguera,Lleida,Cataluña
863,"AMIC, CAC",el mirall.net,,25670,Noguera,Lleida,Cataluña
863,"AMIC, CAC",el mirall.net,,25141,Pla d'Urgell,Lleida,Cataluña
875,"AMIC, CAC",el nou de l'empordà,,25140,Garrigues,Lleida,Cataluña
875,"AMIC, CAC",el nou de l'empordà,,43786,Terra Alta,Tarragona,Cataluña
875,"AMIC, CAC",el nou de l'empordà,,25250,Urgell,Lleida,Cataluña
875,"AMIC, CAC",el nou de l'empordà,,17867,Ripollès,Girona,Cataluña
875,"AMIC, CAC",el nou de l'empordà,,08261,Bages,Barcelona,Cataluña
875,"AMIC, CAC",el nou de l'empordà,,08758,Baix Llobregat,Barcelona,Cataluña
875,"AMIC, CAC",el nou de l'empordà,,08950,Baix Llobregat,Barcelona,Cataluña
875,"AMIC, CAC",el nou de l'empordà,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
875,"AMIC, CAC",el nou de l'empordà,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
875,"AMIC, CAC",el nou de l'empordà,,25740,Noguera,Lleida,Cataluña
875,"AMIC, CAC",el nou de l'empordà,,25670,Noguera,Lleida,Cataluña
875,"AMIC, CAC",el nou de l'empordà,,25141,Pla d'Urgell,Lleida,Cataluña
887,"AMIC, CAC",els colors del pla de l'estany,,25140,Garrigues,Lleida,Cataluña
887,"AMIC, CAC",els colors del pla de l'estany,,43786,Terra Alta,Tarragona,Cataluña
887,"AMIC, CAC",els colors del pla de l'estany,,25250,Urgell,Lleida,Cataluña
887,"AMIC, CAC",els colors del pla de l'estany,,17867,Ripollès,Girona,Cataluña
887,"AMIC, CAC",els colors del pla de l'estany,,08261,Bages,Barcelona,Cataluña
887,"AMIC, CAC",els colors del pla de l'estany,,08758,Baix Llobregat,Barcelona,Cataluña
887,"AMIC, CAC",els colors del pla de l'estany,,08950,Baix Llobregat,Barcelona,Cataluña
887,"AMIC, CAC",els colors del pla de l'estany,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
887,"AMIC, CAC",els colors del pla de l'estany,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
887,"AMIC, CAC",els colors del pla de l'estany,,25740,Noguera,Lleida,Cataluña
887,"AMIC, CAC",els colors del pla de l'estany,,25670,Noguera,Lleida,Cataluña
887,"AMIC, CAC",els colors del pla de l'estany,,25141,Pla d'Urgell,Lleida,Cataluña
899,"AMIC, CAC",freqüència,,25140,Garrigues,Lleida,Cataluña
899,"AMIC, CAC",freqüència,,43786,Terra Alta,Tarragona,Cataluña
899,"AMIC, CAC",freqüència,,25250,Urgell,Lleida,Cataluña
899,"AMIC, CAC",freqüència,,17867,Ripollès,Girona,Cataluña
899,"AMIC, CAC",freqüència,,08261,Bages,Barcelona,Cataluña
899,"AMIC, CAC",freqüència,,08758,Baix Llobregat,Barcelona,Cataluña
899,"AMIC, CAC",freqüència,,08950,Baix Llobregat,Barcelona,Cataluña
899,"AMIC, CAC",freqüència,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
899,"AMIC, CAC",freqüència,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
899,"AMIC, CAC",freqüència,,25740,Noguera,Lleida,Cataluña
899,"AMIC, CAC",freqüència,,25670,Noguera,Lleida,Cataluña
899,"AMIC, CAC",freqüència,,25141,Pla d'Urgell,Lleida,Cataluña
911,"AMIC, CAC",gente catalunya,,25140,Garrigues,Lleida,Cataluña
911,"AMIC, CAC",gente catalunya,,43786,Terra Alta,Tarragona,Cataluña
911,"AMIC, CAC",gente catalunya,,25250,Urgell,Lleida,Cataluña
911,"AMIC, CAC",gente catalunya,,17867,Ripollès,Girona,Cataluña
911,"AMIC, CAC",gente catalunya,,08261,Bages,Barcelona,Cataluña
911,"AMIC, CAC",gente catalunya,,08758,Baix Llobregat,Barcelona,Cataluña
911,"AMIC, CAC",gente catalunya,,08950,Baix Llobregat,Barcelona,Cataluña
